ID,BUS_ID,CAPACITY,CATEGORY,LONGITUDE,LATITUDE,MB_SYMBOL,NAME_ENG,NAME_NAT,SYMBOL,TSO,VISIBLE
404,1127,0,0,10.272217,36.93233,other_nl, , ,Other or not listed, ,1
916,3202,94,,11.12915,61.835413,hydro_pure_storage,Rendalen, ,Hydro pure storage,,1
405,810,0,0,10.535889,36.800488,other_nl, , ,Other or not listed, ,1
917,3204,37.5,,10.26123,62.628719,hydro_pure_storage,Ulset, ,Hydro pure storage,,1
406,810,0,0,10.480957,36.75649,other_nl, , ,Other or not listed, ,1
918,3205,80,,10.118408,62.679186,hydro_pure_storage,Litjfossen, ,Hydro pure storage,,1
407,802,0,0,10.085449,36.332828,other_nl,Bir M'cherga, ,Other or not listed, ,1
919,3206,80,,9.93164099999999,62.764783,hydro_pure_storage,Brattset, ,Hydro pure storage,,1
408,802,0,0,10.085449,36.385913,other_nl,Bir M'cherga, ,Other or not listed, ,1
920,3213,82,,5.218506,61.731526,hydro_pure_storage,Åskara, ,Hydro pure storage,,1
409,1050,0,0,38.95752,32.639375,other_nl,El-Risha, ,Other or not listed, ,1
921,3220,-1,,10.843506,59.96051,power_plus_sub,Oslo, ,Substations + Power Plants,,1
410,584,0,0,14.205322,27.196014,other_nl,Sebha, ,Other or not listed, ,1
922,3225,420,,5.570068,59.316375,fossil_coal_gas,Karstø, ,Fossil gas,,1
411,1317,0,0,-1.098633,35.612651,fossil_mixed_cons,Boutlelis, ,"Mixed fuels, under construction", ,1
923,3229,1610,,14.414062,53.087426,fossil_coal_hard,Dolna Odra, ,Hard coal,,1
412,693,0,0,1.230469,35.451721,fossil_mixed,Tiaret, ,Mixed fuels, ,1
924,3346,1116,,18.07251,52.355474,fossil_brown_lignite,Pątnów, ,Brown coal/Lignite,,1
413,685,0,0,3.098145,32.861132,fossil_mixed,SPP1, ,Mixed fuels, ,1
925,3342,716,,18.171387,54.769009,hydro_pure_ps,Żarnowiec, ,Hydro pure pump storage,,1
414,689,0,0,5.89965800000001,32.03602,fossil_mixed,Hassi Messaoud 400, ,Mixed fuels, ,1
926,3273,1662,,18.643799,50.176898,fossil_coal_hard,Rybnik, ,Hard coal,,1
415,660,0,0,4.33960000000001,35.719758,fossil_mixed,M'Sila, ,Mixed fuels, ,1
927,3275,1041,,18.841553,50.035974,fossil_coal_hard,Łagisza, ,Hard coal,,1
416,1137,0,0,5.789795,36.81808,fossil_mixed,Jijel, ,Mixed fuels, ,1
928,3354,973,,19.02832,50.380502,fossil_coal_hard,Łagisza, ,Hard coal,,1
417,708,0,0,3.39477499999999,33.100745,fossil_mixed,Hassi R'Mel, ,Mixed fuels, ,1
929,3280,540,,19.368896,49.738682,hydro_pure_ps,Porąbka Żar, ,Hydro pure pump storage,,1
418,694,0,0,2.834473,36.129002,fossil_mixed,Berrouaghia, ,Mixed fuels, ,1
930,3357,431,,19.742432,49.922935,fossil_coal_hard,Skawina, ,Hard coal,,1
419,613,0,0,6.03149400000001,35.933541,fossil_mixed,Ain Djasser, ,Mixed fuels, ,1
931,3337,1227,,19.215088,50.092393,fossil_coal_hard,Jaworzno III, ,Hard coal,,1
420,1138,0,0,6.723633,36.90598,fossil_mixed,Skikda, ,Mixed fuels, ,1
932,3356,606,,19.610596,50.212064,fossil_coal_hard,Siersza, ,Hard coal,,1
421,706,0,0,-1.25244100000001,35.406961,fossil_mixed,Terga, ,Mixed fuels, ,1
933,3227,4887,,19.313965,51.282535,fossil_brown_lignite,Bełchatów, ,Brown coal/Lignite,,1
422,1139,0,0,1.97753899999999,36.5626,fossil_mixed,Hadjret Ennouss, ,Mixed fuels, ,1
934,3349,2668,,21.687012,51.645294,fossil_coal_hard,Kozienice, ,Hard coal,,1
423,951,0,0,32.827148,25.294371,hydro_mixed,Asna, ,Hydro mixed pump storage, ,1
424,937,0,0,33.013916,23.835601,hydro_mixed,High Dam, ,Hydro mixed pump storage, ,1
935,3344,590,,21.500244,52.988337,fossil_coal_hard,Ostrołęka B, ,Hard coal,,1
425,925,0,0,32.805176,23.966176,hydro_mixed,Aswan Dam 1.2, ,Hydro mixed pump storage, ,1
936,3352,1465,,21.2146,50.387508,fossil_coal_hard,Połaniec, ,Hard coal,,1
937,3351,314,,22.214355,50.541363,fossil_coal_hard,Stalowa Wola, ,Hard coal,,1
426,946,0,0,32.67334,29.859701,other_nl,O. Mousa, ,Other or not listed, ,1
938,3240,454,,15.106201,51.020666,fossil_brown_lignite_cons,Turów, ,"Brown coal/Lignite, under construction",,1
427,931,0,0,32.102051,25.780107,other_nl,Nag Hammadi, ,Other or not listed, ,1
939,3238,1426,,17.819824,50.701677,fossil_coal_hard,Opole, ,Hard coal,,1
428,929,0,0,34.200439,27.907058,other_nl,Sharm Elshiekh, ,Other or not listed, ,1
429,1283,0,0,33.793945,26.784847,other_nl_cons,Safaga, ,"Other or not listed, under construction", ,1
940,3244,202,,15.699463,51.930718,fossil_coal_gas,Zielona Góra CHP, ,Fossil gas,,1
430,934,0,0,33.717041,27.147145,other_nl,Hurghada, ,Other or not listed, ,1
941,3256,120,,17.017822,53.047818,wind,Margonin, ,Wind farm,,1
431,1158,0,0,35.397949,33.339707,other_nl,Zahrani, ,Other or not listed, ,1
942,3359,-1,,34.892578,57.710017,nuclear,Kalininskaja AES,Калининская АЭС,Nuclear,,1
432,1144,0,0,36.156006,34.107256,other_nl,Baalbeck, ,Other or not listed, ,1
943,3361,-1,,29.794922,57.50402,other_nl,Pskovskaya TPP,Псковская ГРЭС,Other or not listed,,1
433,1145,0,0,35.980225,34.497503,other_nl,Deir Amar, ,Other or not listed, ,1
944,3362,-1,,37.913818,54.819679,other_nl,Kashirskaya TPP-4,Каширская ГРЭС-4,Other or not listed,,1
945,3387,-1,,34.628906,64.965416,hydro_ror,Putkinskaya HPP-9,Путкинская ГЭС-9,Hydro run of river & pondage,,1
434,1153,0,0,35.639648,34.189086,other_nl,Halate, ,Other or not listed, ,1
946,3389,-1,,33.563232,65.095272,hydro_ror,Krivoporozhskaya HPP-14,Кривопорожская ГЭС-14,Hydro run of river & pondage,,1
435,1141,0,0,35.189209,33.174342,other_nl,Sour, ,Other or not listed, ,1
947,3391,-1,,29.003906,60.775255,converter_b2b,Vyborgskaya,Выборгская,Converter Station Back-to-back,,1
436,6675,0,0,34.321289,31.512996,other_nl,Gaza, ,Other or not listed, ,1
948,3393,-1,,34.244385,63.937372,hydro_ror,Ondskaya HPP-4,Ондская ГЭС-4,Hydro run of river & pondage,,1
437,1278,0,0,32.2229,29.496988,other_nl, , ,Other or not listed, ,1
949,3402,-1,,32.01416,59.417138,other_nl,Kirishskaya TPP-19,Киришская ГРЭС-19,Other or not listed,,1
438,1164,0,0,30.212402,30.078601,other_nl,Sadat, ,Other or not listed, ,1
950,3407,-1,,39.946289,47.457809,other_nl,Novocherkasskaya TPP,Новочеркасская ГРЭС,Other or not listed,,1
951,3417,-1,,42.110596,47.665387,hydro_ror,Tsimlyanskaya HPP,Цимлянская ГЭС,Hydro run of river & pondage,,1
439,1174,0,0,30.52002,30.002517,other_nl,Cairo 500, ,Other or not listed, ,1
952,3418,-1,,42.440186,47.41322,nuclear,Rostovskaya NPP,Ростовская АЭС,Nuclear,,1
953,3422,-1,,41.781006,45.220743,other_nl,Stavropol'skaya TPP,Ставропольская ГРЭС,Other or not listed,,1
440,958,0,0,31.26709,27.352253,other_nl,Assuit Steam, ,Other or not listed, ,1
954,3431,-1,,41.835938,44.684277,other_nl,Nevinnomysskaya TPP,Невинномысская ГРЭС,Other or not listed,,1
540,1636,-1,,-6.20727500000001,41.631867,hydro_ror,Castro, ,Hydro run of river & pondage,,1
955,3436,-1,,42.51709,44.370987,hydro_ror,Kubanskaya HPP-2,Кубанская ГЭС-2,Hydro run of river & pondage,,1
441,1180,0,0,31.256104,28.921631,other_nl,Kurimat, ,Other or not listed, ,1
956,3437,-1,,41.901855,44.574817,hydro_ror,Kubanskaya HPP-4,Кубанская ГЭС-4,Hydro run of river & pondage,,1
442,1162,0,0,29.520264,30.60955,other_nl,Medalik, ,Other or not listed, ,1
957,3474,-1,,41.077881,57.692406,other_nl,Kostromskaya TPP,Костромская ГРЭС,Other or not listed,,1
443,1202,0,0,30.531006,31.184609,other_nl,Siuf, ,Other or not listed, ,1
958,3491,-1,,37.452393,55.795105,power_plus_sub,Moscow,Москва,Substations + Power Plants,,1
444,1201,0,0,30.421143,30.87394,other_nl,K.D, ,Other or not listed, ,1
959,3501,-1,,39.594727,54.181727,other_nl,Ryazanskaya TPP,Рязанская ГРЭС,Other or not listed,,1
445,1165,0,0,31.05835,31.099982,other_nl,Mahmudia, ,Other or not listed, ,1
960,3503,-1,,36.826172,56.577641,other_nl,Konakovskaya TPP,Конаковская ГРЭС,Other or not listed,,1
446,1205,0,0,30.860596,30.524413,other_nl,Nobaria, ,Other or not listed, ,1
961,3511,-1,,30.058594,60.125092,other_nl,Severo-Zapadnaya CHPP,Северо-Западная ТЭЦ,Other or not listed,,1
447,1204,0,0,30.563965,30.930501,other_nl,Damanhur, ,Other or not listed, ,1
962,3512,-1,,40.847168,64.529548,fossil_coal_gas,Arkhangel'skaya CHPP,,Fossil gas,,1
448,1244,0,0,31.157227,29.123373,other_nl,Tebbin South, ,Other or not listed, ,1
963,3522,-1,,34.815674,61.010401,hydro_ror,Verkhne-Svirskaya HPP-12,Верхне-Свирская ГЭС-12,Hydro run of river & pondage,,1
449,1213,0,0,30.750732,30.892797,other_nl,I. Baroud, ,Other or not listed, ,1
964,3523,-1,,34.035645,60.983767,hydro_ror,Nizhne-Svirskaya HPP-9,Нижне-Свирская ГЭС-9,Hydro run of river & pondage,,1
450,1218,0,0,30.81665,29.40132,other_nl,Cairo S., ,Other or not listed, ,1
965,3525,-1,,32.563477,55.578345,fossil_oil,Smolenskaya TPP,Смоленская ГРЭС,Fossil oil,,1
451,1484,0,0,8.02001999999999,30.921076,fossil_mixed,Hassi Berkine, ,Mixed fuels, ,1
966,3534,-1,,38.869629,58.089493,hydro_ror,Rybinskaya HPP,Рыбинская ГЭС,Hydro run of river & pondage,,1
452,1229,0,0,32.387695,30.240086,other_nl,A. Sultan, ,Other or not listed, ,1
967,3535,-1,,38.100586,57.521723,hydro_ror,Uglichskaya HPP,Угличская ГЭС,Hydro run of river & pondage,,1
453,1186,0,0,31.486816,31.118794,other_nl,Talkha, ,Other or not listed, ,1
968,3576,-1,,37.155762,54.457267,fossil_brown_lignite,Aleksinskaya CHPP,Алексинская ТЭЦ,Brown coal/Lignite,,1
454,1219,0,0,31.387939,29.812051,other_nl,Cairo N., ,Other or not listed, ,1
969,3578,-1,,39.517822,55.578345,other_nl,Shaturskaya TPP-5,Шатурская ГРЭС-5,Other or not listed,,1
455,1247,0,0,30.9375,29.363027,other_nl,W. Houf, ,Other or not listed, ,1
970,3590,-1,,37.342529,53.975474,other_nl,Shchekinskaya TPP,Щекинская ГРЭС,Other or not listed,,1
456,1244,0,0,31.179199,29.219302,other_nl,Tebbin South, ,Other or not listed, ,1
971,3591,-1,,38.034668,54.059388,other_nl,Novomoskovskaya TPP,Новомосковская ГРЭС,Other or not listed,,1
457,1305,0,0,32.640381,28.372069,other_nl_cons,Zafarana 2, ,"Other or not listed, under construction", ,1
972,3592,-1,,36.485596,54.078729,other_nl,Cherepetskaya TPP,Черепетская ГРЭС,Other or not listed,,1
458,1274,0,0,33.991699,31.203405,other_nl,Al'afrsh, ,Other or not listed, ,1
973,3616,-1,,39.067383,45.18978,other_nl,Krasnodarskaya CHPP,Краснодарская ТЭЦ,Other or not listed,,1
516,1523,191,,-6.503906,41.319076,hydro_ror,Bemposta II, ,Hydro run of river & pondage,,1
974,3619,-1,,38.452148,44.590467,other_nl,Dzhubginskaya TPP,Джубгинская ТЭС,Other or not listed,,1
459,1276,0,0,33.156738,31.137603,other_nl,Pt. Said East, ,Other or not listed, ,1
460,1300,0,0,32.420654,29.821583,other_nl,Ataqa, ,Other or not listed, ,1
975,3635,-1,,42.121582,47.517201,other_nl,Volgodonskaya CHPP-2,Волгодонская ТЭЦ-2,Other or not listed,,1
461,1261,0,0,32.200928,29.180941,other_nl,Suez Golf, ,Other or not listed, ,1
976,3644,-1,,39.891357,47.739323,other_nl,Eksperimental'naya TPP,Экспериментальная ТЭ,Other or not listed,,1
977,3667,-1,,20.841064,54.705582,other_nl,Kaliningradskaya CHPP-2,Калининградская ТЭЦ-2,Other or not listed,,1
462,1282,0,0,32.937012,28.478349,other_nl,Zafarana, ,Other or not listed, ,1
978,3674,-1,,39.572754,43.723475,other_nl,Sochinskaya TPP,Сочинская ТЭС,Other or not listed,,1
463,1284,0,0,32.321777,31.250378,other_nl,Pt. Said, ,Other or not listed, ,1
979,3678,-1,,39.924316,64.609749,other_nl,Severodvinskaya CHPP-2,Северодвинская ТЭЦ-2,Other or not listed,,1
464,1284,0,0,32.475586,31.17521,other_nl,Pt. Said, ,Other or not listed, ,1
980,3679,-1,,12.590332,62.573106,hydro_ror,Långå, ,Hydro run of river & pondage,,1
465,1287,0,0,31.541748,31.456782,other_nl,Domiat, ,Other or not listed, ,1
981,3680,-1,,30.223389,59.850333,power_plus_sub,Saint-Petersburg,Санкт-Петербург,Substations + Power Plants,,1
466,1288,0,0,30.421143,31.419288,other_nl,A.Qir, ,Other or not listed, ,1
982,3682,-1,,29.179688,59.916483,nuclear,Leningradskaya NPP,Ленинградская АЭС,Nuclear,,1
467,1292,0,0,29.300537,30.86451,other_nl,S.Karir, ,Other or not listed, ,1
983,3684,1000,,17.512207,48.465637,nuclear,Jaslovské  Bohunice, ,Nuclear,,1
468,1207,0,0,30.981445,31.156408,other_nl_cons,Mahmudia, ,"Other or not listed, under construction", ,1
984,3686,940,,18.380127,48.385442,nuclear,Mochovce, ,Nuclear,,1
469,1180,0,0,31.245117,28.844674,other_nl,Kurimat, ,Other or not listed, ,1
985,3687,735,,19.962158,48.965794,hydro_pure_ps,Čierny Váh, ,Hydro pure pump storage,,1
470,934,0,0,33.717041,27.147145,other_nl,Hurghada, ,Other or not listed, ,1
986,3688,440,,21.741943,48.57479,fossil_coal_hard,Vojany, ,Hard coal,,1
471,930,0,0,27.169189,31.381779,other_nl,Matrouh, ,Other or not listed, ,1
987,3698,518,,18.500977,48.596592,fossil_brown_lignite,Nováky, ,Brown coal/Lignite,,1
472,919,0,0,30.970459,27.673799,other_nl,Walidia, ,Other or not listed, ,1
988,3713,430,,17.797852,48.43649,fossil_coal_gas,Malženice, ,Fossil gas,,1
473,1340,0,0,3.625488,36.800488,fossil_mixed,Ras Djinet, ,Mixed fuels, ,1
989,3714,-1,,18.643799,66.968775,hydro_ror,Seitevare, ,Hydro run of river & pondage,,1
474,1333,0,0,3.087158,36.491973,,Arbaa, ,c, ,1
990,3715,-1,,14.765625,65.622023,hydro_ror,Gejmån, ,Hydro run of river & pondage,,1
475,1343,0,0,3.098145,36.721274,fossil_mixed,Hamma, ,Mixed fuels, ,1
991,3716,-1,,16.490479,65.385147,hydro_ror,Gardikfors, ,Hydro run of river & pondage,,1
476,1484,0,0,8.02001999999999,30.921076,fossil_mixed,Hassi Berkine, ,Mixed fuels, ,1
992,3717,-1,,16.875,65.298059,hydro_ror,Juktan, ,Hydro run of river & pondage,,1
517,1521,186,,-7.13012700000001,41.079351,hydro_ror,Pocinho, ,Hydro run of river & pondage,,1
477,1314,0,0,20.577393,32.017392,other_nl_cons, , ,"Other or not listed, under construction", ,1
993,3718,-1,,15.787354,64.965416,hydro_ror,Stalon, ,Hydro run of river & pondage,,1
478,1354,0,0,-0.274658000000005,35.791083,power_plus_sub,Marsat Poste, ,Substations + Power Plants, ,1
994,3719,-1,,14.150391,64.71788,hydro_ror,Blåsjön, ,Hydro run of river & pondage,,1
479,1355,0,0,0.197754000000012,36.093499,fossil_mixed_cons,Mostaganem, ,"Mixed fuels, under construction", ,1
995,3720,-1,,13.809814,64.652112,hydro_ror,Linnvasselv, ,Hydro run of river & pondage,,1
480,1371,120,,26.564941,38.453589,wind,Çeşme RES, ,Wind farm,,1
996,3721,-1,,15.446777,64.54844,hydro_ror,Korsselbränna, ,Hydro run of river & pondage,,1
481,349,163,,27.46582,37.909534,other_renew,Efe JES, ,Geothermal,,1
482,100,416.899994,1,24.104004,38.384728,fossil_coal_gas,Aliveri, ,Fossil gas,,-1
997,3722,-1,,12.23877,57.326521,nuclear,Ringhals, ,Nuclear,,1
483,125,1551.800049,1,23.939209,37.68382,fossil_coal_gas,Lavrio, ,Fossil gas,,-1
998,3723,-1,,17.545166,64.997939,hydro_ror,Grundfors, ,Hydro run of river & pondage,,1
999,3725,-1,,14.0625,64.572037,hydro_ror,Junsterforsen, ,Hydro run of river & pondage,,1
1000,3726,-1,,14.18335,64.486993,hydro_ror,Gäddede, ,Hydro run of river & pondage,,1
484,125,1551.800049,1,24.038086,37.675125,fossil_oil,Lavrio, ,Fossil oil,,-1
485,655,0,0,-0.51635699999999,33.220308,fossil_mixed,Naama 400, ,Mixed fuels, ,1
486,1487,0,0,-0.428466999999993,33.422272,fossil_mixed_cons,Naama 400, ,"Mixed fuels, under construction", ,1
487,1389,0,0,-0.395507999999999,35.871247,fossil_mixed,Kahrama, ,Mixed fuels, ,1
488,1390,0,0,-0.340575999999992,35.835628,fossil_mixed,Marsat, ,Mixed fuels, ,1
489,1390,0,0,-0.296630999999993,35.835628,fossil_mixed,Marsat, ,Mixed fuels, ,1
490,692,0,0,0.560302999999993,35.764343,fossil_mixed,Marsat, ,Mixed fuels, ,1
491,685,0,0,2.98828099999999,32.962586,fossil_mixed,Tilghemt, ,Mixed fuels, ,1
492,678,0,0,6.273193,31.877558,fossil_mixed,Hassi Messaoud North, ,Mixed fuels, ,1
493,681,0,0,5.85571300000001,31.559815,fossil_mixed,Hassi Messaoud West, ,Mixed fuels, ,1
494,712,0,0,6.932373,34.849875,fossil_mixed,Labreg, ,Mixed fuels, ,1
495,1406,0,0,5.63598600000001,34.51561,fossil_mixed,Oumache, ,Mixed fuels, ,1
496,609,0,0,7.558594,35.639441,fossil_mixed,F'Kirina, ,Mixed fuels, ,1
1001,3727,-1,,14.963379,64.349421,hydro_ror,Bågede, ,Hydro run of river & pondage,,1
1002,3728,-1,,13.765869,63.942199,hydro_ror,Stensjön, ,Hydro run of river & pondage,,1
1003,3729,-1,,13.491211,63.758208,hydro_ror,Olden, ,Hydro run of river & pondage,,1
1004,3730,-1,,13.062744,63.75335,hydro_ror,Juveln, ,Hydro run of river & pondage,,1
1005,3731,-1,,15.842285,63.582788,hydro_ror,Storfinnforsen, ,Hydro run of river & pondage,,1
1006,3732,-1,,16.259766,63.524073,hydro_ror,Ramsele, ,Hydro run of river & pondage,,1
1007,3733,-1,,13.458252,63.366908,hydro_ror,Järpströmmen, ,Hydro run of river & pondage,,1
1008,3735,-1,,13.64502,63.312683,hydro_ror,Mörsil, ,Hydro run of river & pondage,,1
1009,3736,-1,,13.590088,63.233627,hydro_ror,Sällsjö, ,Hydro run of river & pondage,,1
1010,3767,-1,,16.413574,59.50088,other_nl,Arosverket, ,Other or not listed,,1
1011,3770,-1,,19.863281,66.97737,hydro_ror,Porjus, ,Hydro run of river & pondage,,1
1012,3771,-1,,19.863281,66.843807,hydro_ror,Harsprånget, ,Hydro run of river & pondage,,1
1013,3772,-1,,20.039062,66.731223,hydro_ror,Ligga, ,Hydro run of river & pondage,,1
1014,3773,-1,,20.456543,66.670387,hydro_ror,Messaure, ,Hydro run of river & pondage,,1
1015,3774,-1,,19.742432,65.030423,hydro_ror,Vagfors, ,Hydro run of river & pondage,,1
1016,3778,-1,,20.050049,63.898731,hydro_ror,Stornorrfors, ,Hydro run of river & pondage,,1
1017,3780,-1,,17.314453,64.263684,hydro_ror,Stenkullafors, ,Hydro run of river & pondage,,1
1018,3781,-1,,17.446289,64.182464,hydro_ror,Åsele, ,Hydro run of river & pondage,,1
1019,3782,-1,,17.171631,63.922888,hydro_ror,Hällby, ,Hydro run of river & pondage,,1
1020,3783,-1,,17.160645,63.845512,hydro_ror,Gulsele, ,Hydro run of river & pondage,,1
1021,3784,-1,,17.039795,63.73877,hydro_ror,Degerforsen, ,Hydro run of river & pondage,,1
1022,3785,-1,,16.787109,63.646259,hydro_ror,Långbjörn, ,Hydro run of river & pondage,,1
1023,3787,-1,,16.66626,63.484863,hydro_ror,Kilforsen, ,Hydro run of river & pondage,,1
1024,3788,-1,,16.75415,63.5779,hydro_ror,Lasele, ,Hydro run of river & pondage,,1
1025,3791,-1,,17.039795,63.479957,hydro_ror,Nämforsen, ,Hydro run of river & pondage,,1
1026,3792,-1,,17.127686,63.416115,hydro_ror,Moforsen, ,Hydro run of river & pondage,,1
1027,3793,-1,,17.226562,63.342273,hydro_ror,Forsmo, ,Hydro run of river & pondage,,1
1028,3794,-1,,17.08374,63.258355,hydro_ror,Hjälta, ,Hydro run of river & pondage,,1
1029,3796,-1,,16.677246,62.995158,hydro_ror,Stadsforsen, ,Hydro run of river & pondage,,1
1030,3797,-1,,15.809326,63.248467,hydro_ror,Stugun, ,Hydro run of river & pondage,,1
1031,3798,-1,,16.160889,63.179151,hydro_ror,Gammalänge, ,Hydro run of river & pondage,,1
1032,3799,-1,,16.402588,63.174194,hydro_ror,Svarthålsforsen, ,Hydro run of river & pondage,,1
1033,3800,-1,,15.490723,63.139467,hydro_ror,Näverede, ,Hydro run of river & pondage,,1
1034,3801,-1,,16.105957,63.094758,hydro_ror,Krångede, ,Hydro run of river & pondage,,1
1035,3802,-1,,14.787598,63.347201,hydro_ror,Kattstrupeforsen, ,Hydro run of river & pondage,,1
1036,3803,-1,,15.205078,63.238575,hydro_ror,Midskog, ,Hydro run of river & pondage,,1
1037,3805,-1,,13.897705,62.734601,hydro_ror,Trångfors, ,Hydro run of river & pondage,,1
1038,3806,-1,,14.512939,62.517388,hydro_ror,Rätan, ,Hydro run of river & pondage,,1
1039,3809,-1,,14.161377,62.073026,hydro_ror,Sveg, ,Hydro run of river & pondage,,1
1040,3810,-1,,15.007324,62.410729,hydro_ror,Turinge, ,Hydro run of river & pondage,,1
1041,3811,-1,,15.545654,62.441242,hydro_ror,Järnvägsforsen, ,Hydro run of river & pondage,,1
1042,3813,-1,,16.325684,62.497102,hydro_ror,Torpshammar, ,Hydro run of river & pondage,,1
1043,3816,-1,,16.721191,62.880197,hydro_ror,Hölleforsen, ,Hydro run of river & pondage,,1
1044,3817,-1,,16.885986,62.759755,hydro_ror,Järkvissle, ,Hydro run of river & pondage,,1
1045,3818,-1,,15.842285,61.882048,hydro_ror,Laforsen, ,Hydro run of river & pondage,,1
1046,3819,-1,,16.446533,61.407236,hydro_ror,Dönje, ,Hydro run of river & pondage,,1
1047,3824,-1,,17.270508,60.413852,hydro_ror,Untra, ,Hydro run of river & pondage,,1
1048,3833,-1,,18.81958,60.06484,other_nl,Hallstavik, ,Other or not listed,,1
1049,3847,-1,,14.787598,56.26166,other_nl,Karlshamm, ,Other or not listed,,1
1050,3858,-1,,18.094482,59.316375,power_plus_sub,Stockholm, ,Substations + Power Plants,,1
1051,3860,-1,,15.622559,64.000052,wind,Havsnäs, ,Wind farm,,1
1052,3870,-1,,16.655273,57.439037,nuclear,Oskarshamn, ,Nuclear,,1
1053,3871,-1,,18.127441,60.430121,nuclear,Forsmark, ,Nuclear,,1
1054,3874,-1,,29.179688,54.84499,other_nl,Lukomlskaja GRES,Лукомльская ДРЭС,Other or not listed,,1
